,ward_id,ward_name,timestamp,occupancy,occupancy_rate,queue
828,003,Ward_1,2019-10-06 09:33:51.535626,45,1.0,0
829,001,A_and_E,2019-10-06 09:33:51.535626,21,0.42,0
830,007,Ward_5,2019-10-06 09:52:34.116829,35,1.0,10
831,008,Ward_6,2019-10-06 09:58:54.878741,12,0.6,0
832,007,Ward_5,2019-10-06 09:58:54.878741,34,0.97,10
833,001,A_and_E,2019-10-06 09:58:54.878741,20,0.4,0
834,003,Ward_1,2019-10-06 10:02:34.417178,45,1.0,1
835,002,Elective,2019-10-06 10:13:00.000000,15,0.6,0
836,007,Ward_5,2019-10-06 10:16:39.821536,35,1.0,10
837,001,A_and_E,2019-10-06 10:19:00.000000,21,0.42,0
838,007,Ward_5,2019-10-06 10:52:56.228899,35,1.0,11
839,002,Elective,2019-10-06 11:05:00.000000,16,0.64,0
840,001,A_and_E,2019-10-06 11:09:00.000000,22,0.44,0
841,003,Ward_1,2019-10-06 11:33:28.555145,45,1.0,2
842,005,Ward_3,2019-10-06 11:36:45.472143,20,0.25,0
843,002,Elective,2019-10-06 11:36:45.472143,15,0.6,0
844,002,Elective,2019-10-06 11:37:00.000000,16,0.64,0
845,001,A_and_E,2019-10-06 11:50:00.000000,23,0.46,0
846,005,Ward_3,2019-10-06 12:06:30.475132,21,0.26,0
847,002,Elective,2019-10-06 12:06:30.475132,15,0.6,0
848,007,Ward_5,2019-10-06 12:14:55.899163,35,1.0,12
849,004,Ward_2,2019-10-06 12:17:15.754976,15,0.25,0
850,001,A_and_E,2019-10-06 12:17:15.754976,22,0.44,0
851,005,Ward_3,2019-10-06 12:20:40.181397,22,0.28,0
852,003,Ward_1,2019-10-06 12:20:40.181397,44,0.98,2
853,001,A_and_E,2019-10-06 12:20:40.181397,21,0.42,0
854,004,Ward_2,2019-10-06 12:20:40.181397,16,0.27,0
855,003,Ward_1,2019-10-06 12:20:40.181397,44,0.98,1
856,001,A_and_E,2019-10-06 12:20:40.181397,20,0.4,0
857,002,Elective,2019-10-06 12:48:00.000000,16,0.64,0
858,001,A_and_E,2019-10-06 12:49:00.000000,21,0.42,0
859,007,Ward_5,2019-10-06 12:54:53.292880,35,1.0,13
860,008,Ward_6,2019-10-06 12:59:02.144998,13,0.65,0
861,006,Ward_4,2019-10-06 12:59:02.144998,25,0.36,0
862,006,Ward_4,2019-10-06 12:59:03.803355,26,0.37,0
863,002,Elective,2019-10-06 12:59:03.803355,15,0.6,0
864,006,Ward_4,2019-10-06 12:59:05.655625,27,0.39,0
865,005,Ward_3,2019-10-06 12:59:05.655625,21,0.26,0
866,006,Ward_4,2019-10-06 12:59:06.097249,28,0.4,0
867,002,Elective,2019-10-06 12:59:06.097249,14,0.56,0
868,006,Ward_4,2019-10-06 12:59:09.410673,29,0.41,0
869,002,Elective,2019-10-06 12:59:09.410673,13,0.52,0
870,006,Ward_4,2019-10-06 12:59:11.397719,30,0.43,0
871,003,Ward_1,2019-10-06 12:59:11.397719,44,0.98,0
872,006,Ward_4,2019-10-06 12:59:11.461603,31,0.44,0
873,002,Elective,2019-10-06 12:59:11.461603,12,0.48,0
874,006,Ward_4,2019-10-06 12:59:13.028204,32,0.46,0
875,002,Elective,2019-10-06 12:59:13.028204,11,0.44,0
876,006,Ward_4,2019-10-06 12:59:15.759076,33,0.47,0
877,005,Ward_3,2019-10-06 12:59:15.759076,20,0.25,0
878,006,Ward_4,2019-10-06 12:59:16.026477,34,0.49,0
879,005,Ward_3,2019-10-06 12:59:16.026477,19,0.24,0
880,006,Ward_4,2019-10-06 12:59:17.463398,35,0.5,0
881,003,Ward_1,2019-10-06 12:59:17.463398,43,0.96,0
882,008,Ward_6,2019-10-06 12:59:18.590922,14,0.7,0
883,006,Ward_4,2019-10-06 12:59:18.590922,34,0.49,0
884,006,Ward_4,2019-10-06 12:59:22.371127,35,0.5,0
885,005,Ward_3,2019-10-06 12:59:22.371127,18,0.23,0
886,006,Ward_4,2019-10-06 12:59:25.917220,36,0.51,0
887,002,Elective,2019-10-06 12:59:25.917220,10,0.4,0
888,006,Ward_4,2019-10-06 12:59:26.075590,37,0.53,0
889,003,Ward_1,2019-10-06 12:59:26.075590,42,0.93,0
890,008,Ward_6,2019-10-06 12:59:26.482317,15,0.75,0
891,006,Ward_4,2019-10-06 12:59:26.482317,36,0.51,0
892,008,Ward_6,2019-10-06 12:59:29.303109,16,0.8,0
893,006,Ward_4,2019-10-06 12:59:29.303109,35,0.5,0
894,006,Ward_4,2019-10-06 12:59:30.148999,36,0.51,0
895,002,Elective,2019-10-06 12:59:30.148999,9,0.36,0
896,006,Ward_4,2019-10-06 12:59:31.858875,37,0.53,0
897,002,Elective,2019-10-06 12:59:31.858875,8,0.32,0
898,006,Ward_4,2019-10-06 12:59:37.450532,38,0.54,0
899,005,Ward_3,2019-10-06 12:59:37.450532,17,0.21,0
900,006,Ward_4,2019-10-06 12:59:39.452755,39,0.56,0
901,005,Ward_3,2019-10-06 12:59:39.452755,16,0.2,0
902,006,Ward_4,2019-10-06 12:59:41.422852,40,0.57,0
903,005,Ward_3,2019-10-06 12:59:41.422852,15,0.19,0
904,006,Ward_4,2019-10-06 12:59:45.553373,41,0.59,0
905,005,Ward_3,2019-10-06 12:59:45.553373,14,0.17,0
906,008,Ward_6,2019-10-06 12:59:49.952319,17,0.85,0
907,006,Ward_4,2019-10-06 12:59:49.952319,40,0.57,0
908,008,Ward_6,2019-10-06 12:59:50.656479,18,0.9,0
909,006,Ward_4,2019-10-06 12:59:50.656479,39,0.56,0
910,006,Ward_4,2019-10-06 12:59:52.340713,40,0.57,0
911,002,Elective,2019-10-06 12:59:52.340713,7,0.28,0
912,006,Ward_4,2019-10-06 12:59:53.384618,41,0.59,0
913,002,Elective,2019-10-06 12:59:53.384618,6,0.24,0
914,006,Ward_4,2019-10-06 12:59:54.488910,42,0.6,0
915,003,Ward_1,2019-10-06 12:59:54.488910,41,0.91,0
916,008,Ward_6,2019-10-06 12:59:55.587447,19,0.95,0
917,006,Ward_4,2019-10-06 12:59:55.587447,41,0.59,0
918,006,Ward_4,2019-10-06 12:59:58.083279,42,0.6,0
919,005,Ward_3,2019-10-06 12:59:58.083279,13,0.16,0
920,006,Ward_4,2019-10-06 12:59:58.421954,43,0.61,0
921,002,Elective,2019-10-06 12:59:58.421954,5,0.2,0
922,006,Ward_4,2019-10-06 12:59:58.721277,44,0.63,0
923,002,Elective,2019-10-06 12:59:58.721277,4,0.16,0
924,006,Ward_4,2019-10-06 12:59:58.873145,45,0.64,0
925,002,Elective,2019-10-06 12:59:58.873145,3,0.12,0
926,006,Ward_4,2019-10-06 12:59:58.991164,46,0.66,0
927,002,Elective,2019-10-06 12:59:58.991164,2,0.08,0
928,006,Ward_4,2019-10-06 13:00:00.000000,47,0.67,0
929,002,Elective,2019-10-06 13:00:00.000000,1,0.04,0
930,001,A_and_E,2019-10-06 13:02:00.000000,22,0.44,0
931,002,Elective,2019-10-06 13:07:00.000000,2,0.08,0
932,003,Ward_1,2019-10-06 13:09:47.911417,42,0.93,0
933,001,A_and_E,2019-10-06 13:09:47.911417,21,0.42,0
934,001,A_and_E,2019-10-06 13:11:00.000000,22,0.44,0
935,007,Ward_5,2019-10-06 13:11:00.000000,35,1.0,14
936,003,Ward_1,2019-10-06 13:35:33.031480,43,0.96,0
937,001,A_and_E,2019-10-06 13:35:33.031480,21,0.42,0
938,001,A_and_E,2019-10-06 13:45:00.000000,22,0.44,0
939,006,Ward_4,2019-10-06 13:45:54.196995,48,0.69,0
940,003,Ward_1,2019-10-06 13:45:54.196995,42,0.93,0
941,006,Ward_4,2019-10-06 13:53:24.944547,49,0.7,0
942,003,Ward_1,2019-10-06 13:53:24.944547,41,0.91,0
943,005,Ward_3,2019-10-06 13:53:52.403405,14,0.17,0
944,003,Ward_1,2019-10-06 13:53:52.403405,40,0.89,0
945,001,A_and_E,2019-10-06 14:01:00.000000,23,0.46,0
946,003,Ward_1,2019-10-06 14:03:23.412197,41,0.91,0
947,001,A_and_E,2019-10-06 14:03:23.412197,22,0.44,0
948,006,Ward_4,2019-10-06 14:13:53.402888,50,0.71,0
949,002,Elective,2019-10-06 14:13:53.402888,1,0.04,0
950,002,Elective,2019-10-06 14:24:00.000000,2,0.08,0
951,001,A_and_E,2019-10-06 14:29:00.000000,23,0.46,0
952,006,Ward_4,2019-10-06 14:31:35.212495,51,0.73,0
953,002,Elective,2019-10-06 14:31:35.212495,1,0.04,0
954,002,Elective,2019-10-06 14:33:00.000000,2,0.08,0
955,003,Ward_1,2019-10-06 14:39:20.451517,42,0.93,0
956,001,A_and_E,2019-10-06 14:39:20.451517,22,0.44,0
957,001,A_and_E,2019-10-06 14:43:00.000000,23,0.46,0
958,007,Ward_5,2019-10-06 14:47:31.873126,35,1.0,15
959,008,Ward_6,2019-10-06 14:48:33.052821,20,1.0,0
960,007,Ward_5,2019-10-06 14:48:33.052821,34,0.97,15
961,001,A_and_E,2019-10-06 14:48:33.052821,22,0.44,0
962,004,Ward_2,2019-10-06 14:50:31.708774,17,0.28,0
963,002,Elective,2019-10-06 14:50:31.708774,1,0.04,0
964,001,A_and_E,2019-10-06 14:52:00.000000,23,0.46,0
965,003,Ward_1,2019-10-06 14:52:00.000000,43,0.96,0
966,001,A_and_E,2019-10-06 14:52:00.000000,22,0.44,0
967,003,Ward_1,2019-10-06 15:08:29.208035,44,0.98,0
968,001,A_and_E,2019-10-06 15:08:29.208035,21,0.42,0
969,003,Ward_1,2019-10-06 15:12:16.223985,45,1.0,0
970,001,A_and_E,2019-10-06 15:12:16.223985,20,0.4,0
971,001,A_and_E,2019-10-06 15:26:00.000000,21,0.42,0
972,002,Elective,2019-10-06 15:27:00.000000,2,0.08,0
973,007,Ward_5,2019-10-06 15:31:02.425398,35,1.0,15
974,004,Ward_2,2019-10-06 15:38:03.168475,18,0.3,0
975,002,Elective,2019-10-06 15:38:03.168475,1,0.04,0
976,001,A_and_E,2019-10-06 15:40:00.000000,22,0.44,0
977,003,Ward_1,2019-10-06 15:43:41.254054,45,1.0,1
978,002,Elective,2019-10-06 15:44:00.000000,2,0.08,0
979,006,Ward_4,2019-10-06 15:45:59.417873,52,0.74,0
980,005,Ward_3,2019-10-06 15:45:59.417873,13,0.16,0
981,002,Elective,2019-10-06 15:55:00.000000,3,0.12,0
982,001,A_and_E,2019-10-06 15:58:00.000000,23,0.46,0
983,002,Elective,2019-10-06 16:00:00.000000,4,0.16,0
984,002,Elective,2019-10-06 16:17:00.000000,5,0.2,0
985,007,Ward_5,2019-10-06 16:23:15.615966,35,1.0,16
986,007,Ward_5,2019-10-06 16:33:04.568032,35,1.0,17
987,003,Ward_1,2019-10-06 16:37:01.184089,45,1.0,2
988,001,A_and_E,2019-10-06 16:39:00.000000,24,0.48,0
989,001,A_and_E,2019-10-06 16:59:00.000000,25,0.5,0
990,001,A_and_E,2019-10-06 16:59:00.000000,26,0.52,0
991,003,Ward_1,2019-10-06 16:59:00.000000,45,1.0,3
992,001,A_and_E,2019-10-06 17:08:00.000000,27,0.54,0
993,002,Elective,2019-10-06 17:15:00.000000,6,0.24,0
994,001,A_and_E,2019-10-06 17:41:00.000000,28,0.56,0
995,001,A_and_E,2019-10-06 17:49:00.000000,29,0.58,0
996,006,Ward_4,2019-10-06 17:57:54.596147,51,0.73,0
997,006,Ward_4,2019-10-06 18:17:31.074049,50,0.71,0
998,002,Elective,2019-10-06 18:19:00.000000,7,0.28,0
999,002,Elective,2019-10-06 18:24:00.000000,8,0.32,0
1000,001,A_and_E,2019-10-06 18:47:00.000000,30,0.6,0
1001,001,A_and_E,2019-10-06 18:48:00.000000,31,0.62,0
1002,002,Elective,2019-10-06 18:57:00.000000,9,0.36,0
1003,001,A_and_E,2019-10-06 19:01:00.000000,32,0.64,0
1004,002,Elective,2019-10-06 19:09:00.000000,10,0.4,0
1005,001,A_and_E,2019-10-06 19:21:00.000000,33,0.66,0
1006,001,A_and_E,2019-10-06 19:27:00.000000,34,0.68,0
1007,002,Elective,2019-10-06 19:51:00.000000,11,0.44,0
1008,002,Elective,2019-10-06 19:53:00.000000,12,0.48,0
1009,001,A_and_E,2019-10-06 20:12:00.000000,35,0.7,0
1010,001,A_and_E,2019-10-06 20:24:00.000000,36,0.72,0
1011,001,A_and_E,2019-10-06 20:26:00.000000,37,0.74,0
1012,001,A_and_E,2019-10-06 20:33:00.000000,38,0.76,0
1013,001,A_and_E,2019-10-06 20:38:00.000000,39,0.78,0
1014,001,A_and_E,2019-10-06 20:47:00.000000,40,0.8,0
1015,006,Ward_4,2019-10-06 20:47:59.165568,49,0.7,0
1016,006,Ward_4,2019-10-06 20:53:55.142688,48,0.69,0
1017,001,A_and_E,2019-10-06 21:28:00.000000,41,0.82,0
1018,001,A_and_E,2019-10-06 21:38:00.000000,42,0.84,0
1019,001,A_and_E,2019-10-06 21:38:00.000000,43,0.86,0
1020,006,Ward_4,2019-10-06 21:54:31.400233,47,0.67,0
1021,001,A_and_E,2019-10-06 21:59:00.000000,44,0.88,0
1022,001,A_and_E,2019-10-06 22:02:00.000000,45,0.9,0
1023,006,Ward_4,2019-10-06 22:03:12.903551,46,0.66,0
1024,002,Elective,2019-10-06 22:04:00.000000,13,0.52,0
1025,002,Elective,2019-10-06 22:12:00.000000,14,0.56,0
1026,003,Ward_1,2019-10-06 22:24:54.989106,44,0.98,3
1027,001,A_and_E,2019-10-06 22:24:54.989106,44,0.88,0
1028,006,Ward_4,2019-10-06 22:28:37.313543,45,0.64,0
1029,002,Elective,2019-10-06 22:32:00.000000,15,0.6,0
1030,002,Elective,2019-10-06 22:42:00.000000,16,0.64,0
1031,001,A_and_E,2019-10-06 22:44:00.000000,45,0.9,0
1032,002,Elective,2019-10-06 23:16:00.000000,17,0.68,0
1033,006,Ward_4,2019-10-06 23:17:42.263549,44,0.63,0
1034,006,Ward_4,2019-10-06 23:19:53.237534,43,0.61,0
1035,006,Ward_4,2019-10-06 23:21:50.182973,42,0.6,0
1036,001,A_and_E,2019-10-06 23:41:00.000000,46,0.92,0
1037,001,A_and_E,2019-10-06 23:49:00.000000,47,0.94,0
1038,001,A_and_E,2019-10-07 00:02:00.000000,48,0.96,0
1039,001,A_and_E,2019-10-07 00:22:00.000000,49,0.98,0
1040,002,Elective,2019-10-07 00:24:00.000000,18,0.72,0
1041,007,Ward_5,2019-10-07 00:56:03.856409,34,0.97,17
1042,001,A_and_E,2019-10-07 00:56:03.856409,48,0.96,0
1043,001,A_and_E,2019-10-07 01:10:00.000000,49,0.98,0
1044,001,A_and_E,2019-10-07 01:15:00.000000,50,1.0,0
1045,001,A_and_E,2019-10-07 01:26:00.000000,50,1.0,1
1046,001,A_and_E,2019-10-07 02:14:00.000000,50,1.0,2
1047,001,A_and_E,2019-10-07 02:29:00.000000,50,1.0,3
1048,002,Elective,2019-10-07 02:35:00.000000,19,0.76,0
1049,001,A_and_E,2019-10-07 02:52:00.000000,50,1.0,4
1050,002,Elective,2019-10-07 02:58:00.000000,20,0.8,0
1051,001,A_and_E,2019-10-07 03:00:00.000000,50,1.0,5
1052,001,A_and_E,2019-10-07 03:12:00.000000,50,1.0,6
1053,001,A_and_E,2019-10-07 03:20:00.000000,50,1.0,7
1054,002,Elective,2019-10-07 04:32:00.000000,21,0.84,0
1055,002,Elective,2019-10-07 05:21:00.000000,22,0.88,0
1056,002,Elective,2019-10-07 05:54:00.000000,23,0.92,0
1057,006,Ward_4,2019-10-07 05:57:54.735469,41,0.59,0
1058,006,Ward_4,2019-10-07 06:02:19.886608,40,0.57,0
1059,001,A_and_E,2019-10-07 06:13:00.000000,50,1.0,8
1060,002,Elective,2019-10-07 06:22:00.000000,24,0.96,0
1061,006,Ward_4,2019-10-07 06:30:12.276815,39,0.56,0
1062,001,A_and_E,2019-10-07 06:42:00.000000,50,1.0,9
1063,002,Elective,2019-10-07 06:54:00.000000,25,1.0,0
1064,003,Ward_1,2019-10-07 06:59:16.411443,45,1.0,3
1065,003,Ward_1,2019-10-07 06:59:18.826765,45,1.0,4
1066,003,Ward_1,2019-10-07 06:59:22.853837,45,1.0,5
1067,003,Ward_1,2019-10-07 06:59:25.127753,45,1.0,6
1068,003,Ward_1,2019-10-07 06:59:34.491460,45,1.0,7
1069,003,Ward_1,2019-10-07 07:00:00.000000,45,1.0,8
1070,001,A_and_E,2019-10-07 07:12:00.000000,50,1.0,10
1071,003,Ward_1,2019-10-07 07:15:20.062258,45,1.0,9
1072,001,A_and_E,2019-10-07 07:16:00.000000,50,1.0,11
1073,001,A_and_E,2019-10-07 07:22:00.000000,50,1.0,12
1074,002,Elective,2019-10-07 07:38:00.000000,25,1.0,1
1075,001,A_and_E,2019-10-07 07:42:00.000000,50,1.0,13
1076,001,A_and_E,2019-10-07 07:47:00.000000,50,1.0,14
1077,008,Ward_6,2019-10-07 07:59:33.996174,20,1.0,1
1078,008,Ward_6,2019-10-07 07:59:42.744249,20,1.0,2
1079,001,A_and_E,2019-10-07 08:02:00.000000,50,1.0,15
1080,002,Elective,2019-10-07 08:11:00.000000,25,1.0,2
1081,001,A_and_E,2019-10-07 08:18:00.000000,50,1.0,16
1082,001,A_and_E,2019-10-07 08:19:00.000000,50,1.0,17
1083,003,Ward_1,2019-10-07 08:23:42.417895,45,1.0,10
1084,003,Ward_1,2019-10-07 08:24:54.806361,45,1.0,11
1085,002,Elective,2019-10-07 08:29:00.000000,25,1.0,3
1086,002,Elective,2019-10-07 08:31:00.000000,25,1.0,4
1087,003,Ward_1,2019-10-07 08:41:53.547934,45,1.0,12
1088,002,Elective,2019-10-07 08:43:00.000000,25,1.0,5
1089,001,A_and_E,2019-10-07 08:49:00.000000,50,1.0,18
1090,006,Ward_4,2019-10-07 08:50:43.653941,38,0.54,0
1091,003,Ward_1,2019-10-07 08:52:24.174921,45,1.0,13
1092,003,Ward_1,2019-10-07 08:58:32.693001,45,1.0,14
1093,004,Ward_2,2019-10-07 08:59:02.217909,19,0.32,0
1094,002,Elective,2019-10-07 08:59:02.217909,24,0.96,5
1095,008,Ward_6,2019-10-07 08:59:03.930141,20,1.0,3
1096,005,Ward_3,2019-10-07 08:59:06.602897,14,0.17,0
1097,002,Elective,2019-10-07 08:59:06.602897,24,0.96,4
1098,008,Ward_6,2019-10-07 08:59:07.861997,20,1.0,4
1099,007,Ward_5,2019-10-07 08:59:08.273405,35,1.0,17
1100,008,Ward_6,2019-10-07 08:59:10.170838,20,1.0,5
1101,005,Ward_3,2019-10-07 08:59:11.980634,15,0.19,0
1102,002,Elective,2019-10-07 08:59:11.980634,24,0.96,3
1103,005,Ward_3,2019-10-07 08:59:14.682459,16,0.2,0
1104,003,Ward_1,2019-10-07 08:59:14.682459,44,0.98,14
1105,001,A_and_E,2019-10-07 08:59:14.682459,49,0.98,18
1106,005,Ward_3,2019-10-07 08:59:15.861691,17,0.21,0
1107,003,Ward_1,2019-10-07 08:59:15.861691,44,0.98,13
1108,001,A_and_E,2019-10-07 08:59:15.861691,49,0.98,17
1109,007,Ward_5,2019-10-07 08:59:16.739266,35,1.0,18
1110,005,Ward_3,2019-10-07 08:59:18.182248,18,0.23,0
1111,003,Ward_1,2019-10-07 08:59:18.182248,44,0.98,12
1112,001,A_and_E,2019-10-07 08:59:18.182248,49,0.98,16
1113,004,Ward_2,2019-10-07 08:59:20.503650,20,0.33,0
1114,003,Ward_1,2019-10-07 08:59:20.503650,44,0.98,11
1115,001,A_and_E,2019-10-07 08:59:20.503650,49,0.98,15
1116,008,Ward_6,2019-10-07 08:59:21.388360,20,1.0,6
1117,004,Ward_2,2019-10-07 08:59:22.054931,21,0.35,0
1118,002,Elective,2019-10-07 08:59:22.054931,24,0.96,2
1119,008,Ward_6,2019-10-07 08:59:22.469474,20,1.0,7
1120,007,Ward_5,2019-10-07 08:59:24.378708,35,1.0,19
1121,004,Ward_2,2019-10-07 08:59:28.177952,22,0.37,0
1122,002,Elective,2019-10-07 08:59:28.177952,24,0.96,1
1123,005,Ward_3,2019-10-07 08:59:33.530051,19,0.24,0
1124,002,Elective,2019-10-07 08:59:33.530051,24,0.96,0
1125,004,Ward_2,2019-10-07 08:59:36.565697,23,0.38,0
1126,003,Ward_1,2019-10-07 08:59:36.565697,44,0.98,10
1127,001,A_and_E,2019-10-07 08:59:36.565697,49,0.98,14
1128,004,Ward_2,2019-10-07 08:59:39.927378,24,0.4,0
1129,002,Elective,2019-10-07 08:59:39.927378,23,0.92,0
1130,004,Ward_2,2019-10-07 08:59:41.246266,25,0.42,0
1131,002,Elective,2019-10-07 08:59:41.246266,22,0.88,0
1132,004,Ward_2,2019-10-07 08:59:42.718553,26,0.43,0
1133,002,Elective,2019-10-07 08:59:42.718553,21,0.84,0
1134,004,Ward_2,2019-10-07 08:59:43.556453,27,0.45,0
1135,003,Ward_1,2019-10-07 08:59:43.556453,44,0.98,9
1136,001,A_and_E,2019-10-07 08:59:43.556453,49,0.98,13
1137,005,Ward_3,2019-10-07 08:59:43.576330,20,0.25,0
1138,003,Ward_1,2019-10-07 08:59:43.576330,44,0.98,8
1139,001,A_and_E,2019-10-07 08:59:43.576330,49,0.98,12
1140,005,Ward_3,2019-10-07 08:59:45.734708,21,0.26,0
1141,003,Ward_1,2019-10-07 08:59:45.734708,44,0.98,7
1142,001,A_and_E,2019-10-07 08:59:45.734708,49,0.98,11
1143,005,Ward_3,2019-10-07 08:59:50.382582,22,0.28,0
1144,002,Elective,2019-10-07 08:59:50.382582,20,0.8,0
1145,005,Ward_3,2019-10-07 08:59:56.310358,23,0.29,0
1146,002,Elective,2019-10-07 08:59:56.310358,19,0.76,0
1147,004,Ward_2,2019-10-07 08:59:57.195271,28,0.47,0
1148,002,Elective,2019-10-07 08:59:57.195271,18,0.72,0
1149,007,Ward_5,2019-10-07 09:00:00.000000,35,1.0,20
1150,004,Ward_2,2019-10-07 09:00:00.000000,29,0.48,0
1151,001,A_and_E,2019-10-07 09:00:00.000000,49,0.98,10
1152,005,Ward_3,2019-10-07 09:08:48.342153,24,0.3,0
1153,002,Elective,2019-10-07 09:08:48.342153,17,0.68,0
1154,004,Ward_2,2019-10-07 09:09:12.895480,30,0.5,0
1155,002,Elective,2019-10-07 09:09:12.895480,16,0.64,0
1156,008,Ward_6,2019-10-07 09:13:45.064461,20,1.0,8
1157,007,Ward_5,2019-10-07 09:17:12.732879,35,1.0,21
1158,003,Ward_1,2019-10-07 09:19:10.376788,45,1.0,7
1159,003,Ward_1,2019-10-07 09:20:38.393251,45,1.0,8
1160,003,Ward_1,2019-10-07 09:20:51.549787,45,1.0,9
1161,003,Ward_1,2019-10-07 09:23:06.782929,45,1.0,10
1162,007,Ward_5,2019-10-07 09:38:11.055160,35,1.0,22
1163,001,A_and_E,2019-10-07 09:41:00.000000,50,1.0,10
1164,001,A_and_E,2019-10-07 09:49:00.000000,50,1.0,11
1165,001,A_and_E,2019-10-07 10:02:00.000000,50,1.0,12
1166,007,Ward_5,2019-10-07 10:04:00.487578,35,1.0,23
1167,007,Ward_5,2019-10-07 10:05:01.457412,35,1.0,24
1168,003,Ward_1,2019-10-07 10:06:42.278169,45,1.0,11
1169,001,A_and_E,2019-10-07 10:08:00.000000,50,1.0,13
1170,008,Ward_6,2019-10-07 10:10:21.547080,20,1.0,9
1171,007,Ward_5,2019-10-07 10:15:06.238948,35,1.0,25
1172,001,A_and_E,2019-10-07 10:18:00.000000,50,1.0,14
1173,003,Ward_1,2019-10-07 10:18:02.914041,45,1.0,12
1174,007,Ward_5,2019-10-07 10:19:34.507739,35,1.0,26
1175,005,Ward_3,2019-10-07 10:22:44.056695,25,0.31,0
1176,002,Elective,2019-10-07 10:22:44.056695,15,0.6,0
1177,003,Ward_1,2019-10-07 10:24:41.591310,45,1.0,13
1178,001,A_and_E,2019-10-07 10:25:00.000000,50,1.0,15
1179,001,A_and_E,2019-10-07 10:26:00.000000,50,1.0,16
1180,008,Ward_6,2019-10-07 10:29:07.996327,20,1.0,10
1181,007,Ward_5,2019-10-07 10:34:20.773033,35,1.0,27
1182,001,A_and_E,2019-10-07 10:35:00.000000,50,1.0,17
1183,001,A_and_E,2019-10-07 10:45:00.000000,50,1.0,18
1184,007,Ward_5,2019-10-07 10:46:02.062652,35,1.0,28
1185,002,Elective,2019-10-07 10:55:00.000000,16,0.64,0
1186,008,Ward_6,2019-10-07 10:55:35.520965,20,1.0,11
1187,003,Ward_1,2019-10-07 11:02:18.118971,45,1.0,14
1188,003,Ward_1,2019-10-07 11:10:22.178686,45,1.0,15
1189,004,Ward_2,2019-10-07 11:12:45.321202,31,0.52,0
1190,003,Ward_1,2019-10-07 11:12:45.321202,44,0.98,15
1191,001,A_and_E,2019-10-07 11:12:45.321202,49,0.98,18
1192,007,Ward_5,2019-10-07 11:16:30.122162,35,1.0,29
1193,006,Ward_4,2019-10-07 11:18:25.310189,37,0.53,0
1194,002,Elective,2019-10-07 11:26:00.000000,17,0.68,0
1195,002,Elective,2019-10-07 11:33:00.000000,18,0.72,0
1196,003,Ward_1,2019-10-07 11:39:05.277030,45,1.0,15
1197,001,A_and_E,2019-10-07 11:41:00.000000,50,1.0,18
1198,001,A_and_E,2019-10-07 11:46:00.000000,50,1.0,19
1199,001,A_and_E,2019-10-07 11:49:00.000000,50,1.0,20
1200,001,A_and_E,2019-10-07 12:03:00.000000,50,1.0,21
1201,001,A_and_E,2019-10-07 12:04:00.000000,50,1.0,22
1202,001,A_and_E,2019-10-07 12:10:00.000000,50,1.0,23
1203,007,Ward_5,2019-10-07 12:25:34.203120,35,1.0,30
1204,001,A_and_E,2019-10-07 12:39:00.000000,50,1.0,24
1205,003,Ward_1,2019-10-07 12:52:45.756644,44,0.98,15
1206,001,A_and_E,2019-10-07 12:52:45.756644,49,0.98,24
1207,001,A_and_E,2019-10-07 12:56:00.000000,50,1.0,24
1208,006,Ward_4,2019-10-07 12:59:00.389659,38,0.54,0
1209,002,Elective,2019-10-07 12:59:00.389659,17,0.68,0
1210,008,Ward_6,2019-10-07 12:59:02.946170,20,1.0,12
1211,006,Ward_4,2019-10-07 12:59:04.334022,39,0.56,0
1212,002,Elective,2019-10-07 12:59:04.334022,16,0.64,0
1213,006,Ward_4,2019-10-07 12:59:06.413239,40,0.57,0
1214,002,Elective,2019-10-07 12:59:06.413239,15,0.6,0
1215,006,Ward_4,2019-10-07 12:59:07.359729,41,0.59,0
1216,003,Ward_1,2019-10-07 12:59:07.359729,44,0.98,14
1217,001,A_and_E,2019-10-07 12:59:07.359729,49,0.98,24
1218,006,Ward_4,2019-10-07 12:59:07.733823,42,0.6,0
1219,002,Elective,2019-10-07 12:59:07.733823,14,0.56,0
1220,006,Ward_4,2019-10-07 12:59:10.828395,43,0.61,0
1221,002,Elective,2019-10-07 12:59:10.828395,13,0.52,0
1222,008,Ward_6,2019-10-07 12:59:15.855207,20,1.0,13
1223,006,Ward_4,2019-10-07 12:59:17.082446,44,0.63,0
1224,005,Ward_3,2019-10-07 12:59:17.082446,24,0.3,0
1225,006,Ward_4,2019-10-07 12:59:17.452318,45,0.64,0
1226,003,Ward_1,2019-10-07 12:59:17.452318,44,0.98,13
1227,001,A_and_E,2019-10-07 12:59:17.452318,49,0.98,23
1228,008,Ward_6,2019-10-07 12:59:18.743179,20,1.0,14
1229,006,Ward_4,2019-10-07 12:59:22.948511,46,0.66,0
1230,005,Ward_3,2019-10-07 12:59:22.948511,23,0.29,0
1231,006,Ward_4,2019-10-07 12:59:25.470545,47,0.67,0
1232,002,Elective,2019-10-07 12:59:25.470545,12,0.48,0
1233,006,Ward_4,2019-10-07 12:59:26.281527,48,0.69,0
1234,002,Elective,2019-10-07 12:59:26.281527,11,0.44,0
1235,006,Ward_4,2019-10-07 12:59:27.984854,49,0.7,0
